solved with: BinPacking Formulation
stack 112:    221 218 
stack 113:    223 222 
stack 114:    230 227 
stack 115:    228 224 
stack 116:    229 225 
stack 117:    226 311 
stack 118:    231 235 
stack 119:    237 236 
stack 120:    242 243 
stack 121:    238 239 
stack 122:    240 241 
stack 123:    244 245 
stack 124:    246 247 
stack 125:    249 248 
stack 126:    250 251 
stack 127:    252 253 
stack 128:    254 255 
stack 129:    256 257 
stack 130:    267 268 
stack 131:    258 259 
stack 132:    263 264 
stack 133:    260 262 
stack 134:    265 266 
stack 135:    271 272 
stack 136:    269 270 
stack 137:    273 275 
stack 138:    277 278 
stack 139:    279 280 
stack 140:    281 282 
stack 141:    285 287 
stack 142:    286 330 
stack 143:    288 289 
stack 144:    290 293 
stack 145:    283 284 
stack 146:    292 296 
stack 147:    297 299 
stack 148:    291 295 
stack 149:    317 298 
stack 150:    304 305 
stack 151:    302 300 
stack 152:    306 307 
stack 153:    321 319 
stack 154:    313 309 
stack 155:    314 312 
stack 156:    310 308 
stack 157:    322 323 
stack 158:    320 459 
stack 159:    318 316 
stack 160:    324 326 
stack 161:    404 333 
stack 162:    334 332 
stack 163:    337 336 
stack 164:    339 492 
stack 165:    329 331 
stack 166:    327 328 
stack 167:    338 340 
stack 168:    342 341 
stack 169:    343 344 
stack 170:    347 345 
stack 171:    349 346 
stack 172:    353 350 
stack 173:    357 358 
stack 174:    351 348 
stack 175:    354 352 
stack 176:    360 359 
stack 177:    356 355 
stack 178:    363 364 
stack 179:    365 366 
stack 180:    362 361 
stack 181:    368 367 
stack 182:    369 371 
stack 183:    377 375 
stack 184:    370 373 
stack 185:    484 374 
stack 186:    379 380 
stack 187:    378 376 
stack 188:    382 381 
stack 189:    383 384 
stack 190:    392 393 
stack 191:    385 386 
stack 192:    408 406 
stack 193:    389 391 
stack 194:    387 388 
stack 195:    395 394 
stack 196:    396 397 
stack 197:    398 399 
stack 198:    409 407 
stack 199:    402 405 
stack 200:    412 410 
stack 201:    400 401 
stack 202:    413 414 
stack 203:    416 415 
stack 204:    417 418 
stack 205:    419 420 
stack 206:    422 421 
stack 207:    423 424 
stack 208:    477 428 
stack 209:    427 429 
stack 210:    425 426 
stack 211:    430 431 
stack 212:    432 433 
stack 213:    435 434 
stack 214:    436 437 
stack 215:    438 439 
stack 216:    440 442 
stack 217:    441 443 
stack 218:    449 446 
stack 219:    448 445 
stack 220:    450 447 
stack 221:    453 455 
stack 222:    456 457 
stack 223:    463 461 
stack 224:    451 454 
stack 225:    458 460 
stack 226:    468 467 
stack 227:    464 462 
stack 228:    465 466 
stack 229:    469 470 
stack 230:    475 474 
stack 231:    478 476 
stack 232:    471 472 
stack 233:    483 485 
stack 234:    481 482 
stack 235:    479 480 
stack 236:    487 490 
stack 237:    489 491 
stack 238:    486 488 
stack 239:    497 499 
stack 240:    493 494 
stack 241:    495 496 
stack 242:    
stack 243:    
stack 244:    315 
stack 245:    211 
stack 246:    20 
stack 247:    233 
stack 248:    
stack 249:    
stack 250:    232 
stack 251:    75 
stack 252:    
stack 253:    234 
stack 254:    301 
stack 255:    
stack 256:    452 
stack 257:    
stack 258:    
stack 259:    
stack 260:    444 
stack 261:    185 
stack 262:    
stack 263:    390 
stack 264:    
stack 265:    335 
stack 266:    473 
stack 267:    
stack 268:    
stack 269:    
stack 270:    
stack 271:    
stack 272:    
stack 273:    
stack 274:    
stack 275:    
stack 276:    
stack 277:    498 
stack 278:    
stack 279:    
stack 280:    
stack 281:    
stack 282:    
stack 283:    
stack 284:    
stack 285:    
stack 286:    
stack 287:    
stack 288:    
stack 289:    37 
stack 290:    
stack 291:    
stack 292:    
stack 293:    
stack 294:    
stack 295:    
stack 296:    
stack 297:    
stack 298:    
stack 299:    
