solved with: BinPacking Formulation
stack 112:    225 226 
stack 113:    223 224 
stack 114:    227 256 
stack 115:    231 230 
stack 116:    229 228 
stack 117:    234 235 
stack 118:    232 233 
stack 119:    237 236 
stack 120:    238 239 
stack 121:    240 241 
stack 122:    245 244 
stack 123:    243 242 
stack 124:    249 250 
stack 125:    246 247 
stack 126:    251 252 
stack 127:    248 357 
stack 128:    255 257 
stack 129:    261 260 
stack 130:    254 253 
stack 131:    259 258 
stack 132:    264 265 
stack 133:    267 268 
stack 134:    273 272 
stack 135:    275 274 
stack 136:    262 263 
stack 137:    279 278 
stack 138:    269 271 
stack 139:    276 277 
stack 140:    300 270 
stack 141:    284 285 
stack 142:    280 281 
stack 143:    282 283 
stack 144:    292 290 
stack 145:    286 287 
stack 146:    294 293 
stack 147:    288 289 
stack 148:    295 297 
stack 149:    296 298 
stack 150:    303 302 
stack 151:    309 310 
stack 152:    299 301 
stack 153:    305 306 
stack 154:    308 307 
stack 155:    314 311 
stack 156:    347 318 
stack 157:    315 312 
stack 158:    317 319 
stack 159:    316 313 
stack 160:    323 324 
stack 161:    320 321 
stack 162:    322 328 
stack 163:    325 326 
stack 164:    329 327 
stack 165:    331 330 
stack 166:    336 343 
stack 167:    333 332 
stack 168:    344 345 
stack 169:    335 334 
stack 170:    339 340 
stack 171:    350 349 
stack 172:    342 341 
stack 173:    337 338 
stack 174:    355 356 
stack 175:    346 348 
stack 176:    353 354 
stack 177:    362 360 
stack 178:    352 351 
stack 179:    364 365 
stack 180:    363 361 
stack 181:    358 359 
stack 182:    366 367 
stack 183:    368 369 
stack 184:    370 371 
stack 185:    372 373 
stack 186:    377 375 
stack 187:    376 374 
stack 188:    381 378 
stack 189:    382 380 
stack 190:    384 383 
stack 191:    385 386 
stack 192:    387 388 
stack 193:    390 389 
stack 194:    394 391 
stack 195:    395 393 
stack 196:    396 451 
stack 197:    398 399 
stack 198:    400 401 
stack 199:    402 405 
stack 200:    404 407 
stack 201:    410 411 
stack 202:    403 406 
stack 203:    412 413 
stack 204:    409 408 
stack 205:    416 417 
stack 206:    414 415 
stack 207:    420 421 
stack 208:    422 423 
stack 209:    419 418 
stack 210:    428 429 
stack 211:    425 424 
stack 212:    427 426 
stack 213:    432 433 
stack 214:    435 434 
stack 215:    431 430 
stack 216:    437 436 
stack 217:    444 445 
stack 218:    439 438 
stack 219:    440 443 
stack 220:    441 442 
stack 221:    448 449 
stack 222:    460 461 
stack 223:    446 447 
stack 224:    456 457 
stack 225:    450 452 
stack 226:    453 454 
stack 227:    458 459 
stack 228:    462 463 
stack 229:    468 466 
stack 230:    474 473 
stack 231:    469 470 
stack 232:    467 464 
stack 233:    475 477 
stack 234:    472 471 
stack 235:    478 479 
stack 236:    482 483 
stack 237:    480 481 
stack 238:    484 485 
stack 239:    487 486 
stack 240:    490 488 
stack 241:    266 
stack 242:    492 491 
stack 243:    493 495 
stack 244:    496 497 
stack 245:    465 
stack 246:    499 498 
stack 247:    
stack 248:    397 
stack 249:    
stack 250:    209 
stack 251:    
stack 252:    
stack 253:    
stack 254:    291 
stack 255:    
stack 256:    
stack 257:    
stack 258:    
stack 259:    
stack 260:    
stack 261:    
stack 262:    455 
stack 263:    
stack 264:    
stack 265:    
stack 266:    
stack 267:    
stack 268:    304 
stack 269:    
stack 270:    49 
stack 271:    
stack 272:    
stack 273:    392 
stack 274:    
stack 275:    
stack 276:    
stack 277:    
stack 278:    
stack 279:    55 
stack 280:    
stack 281:    
stack 282:    
stack 283:    
stack 284:    
stack 285:    
stack 286:    
stack 287:    
stack 288:    
stack 289:    
stack 290:    
stack 291:    
stack 292:    
stack 293:    
stack 294:    
stack 295:    
stack 296:    
stack 297:    
stack 298:    
stack 299:    
