solved with: SP.mip_formulations.BinPackingFormulation
Problem not solved.

#####################################################

solved with: SP.mip_formulations.ThreeIndexFormulation
Problem not solved.

#####################################################

solved with: SP.constructive_heuristics.TwoCapHeuristic
stack 202:    404 405 
stack 203:    407 412 
stack 204:    406 408 
stack 205:    430 409 
stack 206:    419 420 
stack 207:    410 413 
stack 208:    416 418 
stack 209:    414 415 
stack 210:    421 422 
stack 211:    431 429 
stack 212:    423 424 
stack 213:    425 426 
stack 214:    438 439 
stack 215:    433 432 
stack 216:    436 437 
stack 217:    428 427 
stack 218:    444 440 
stack 219:    445 446 
stack 220:    434 435 
stack 221:    447 448 
stack 222:    449 547 
stack 223:    453 452 
stack 224:    451 450 
stack 225:    454 455 
stack 226:    456 457 
stack 227:    462 463 
stack 228:    459 458 
stack 229:    466 467 
stack 230:    460 461 
stack 231:    464 465 
stack 232:    468 469 
stack 233:    477 478 
stack 234:    472 474 
stack 235:    470 471 
stack 236:    523 473 
stack 237:    475 476 
stack 238:    480 479 
stack 239:    482 484 
stack 240:    486 487 
stack 241:    481 483 
stack 242:    488 489 
stack 243:    490 491 
stack 244:    492 493 
stack 245:    500 501 
stack 246:    496 497 
stack 247:    498 499 
stack 248:    503 504 
stack 249:    509 511 
stack 250:    495 494 
stack 251:    510 512 
stack 252:    505 506 
stack 253:    517 516 
stack 254:    514 513 
stack 255:    521 520 
stack 256:    522 528 
stack 257:    524 525 
stack 258:    530 529 
stack 259:    533 531 
stack 260:    518 519 
stack 261:    527 526 
stack 262:    534 535 
stack 263:    536 537 
stack 264:    545 543 
stack 265:    544 542 
stack 266:    539 538 
stack 267:    549 550 
stack 268:    548 546 
stack 269:    540 541 
stack 270:    551 552 
stack 271:    555 556 
stack 272:    557 558 
stack 273:    559 560 
stack 274:    561 562 
stack 275:    553 554 
stack 276:    563 566 
stack 277:    565 567 
stack 278:    570 571 
stack 279:    572 573 
stack 280:    576 577 
stack 281:    580 581 
stack 282:    574 575 
stack 283:    578 579 
stack 284:    585 586 
stack 285:    587 588 
stack 286:    582 583 
stack 287:    593 594 
stack 288:    591 592 
stack 289:    595 596 
stack 290:    597 598 
stack 291:    237 
stack 292:    145 
stack 293:    163 
stack 294:    
stack 295:    141 
stack 296:    502 
stack 297:    
stack 298:    
stack 299:    144 
stack 300:    172 
stack 301:    343 
stack 302:    569 
stack 303:    28 
stack 304:    
stack 305:    
stack 306:    269 
stack 307:    
stack 308:    220 
stack 309:    
stack 310:    568 
stack 311:    280 
stack 312:    
stack 313:    
stack 314:    
stack 315:    
stack 316:    
stack 317:    
stack 318:    401 
stack 319:    
stack 320:    
stack 321:    411 
stack 322:    
stack 323:    155 
stack 324:    
stack 325:    391 
stack 326:    
stack 327:    
stack 328:    
stack 329:    
stack 330:    
stack 331:    
stack 332:    
stack 333:    
stack 334:    
stack 335:    
stack 336:    
stack 337:    
stack 338:    
stack 339:    
stack 340:    
stack 341:    
stack 342:    
stack 343:    
stack 344:    
stack 345:    
stack 346:    
stack 347:    
stack 348:    
stack 349:    
stack 350:    
stack 351:    
stack 352:    
stack 353:    
stack 354:    
stack 355:    
stack 356:    
stack 357:    
stack 358:    
stack 359:    
